source	target	depth
Mass surveillance#Data mining	Tracking system	3
Mass surveillance#Data mining	Traffic analysis	3
Quantitative structure–activity relationship#Data mining approach	ADME	3
Quantitative structure–activity relationship#Data mining approach	Cheminformatics	3
Quantitative structure–activity relationship#Data mining approach	Computer-assisted drug design	3
Quantitative structure–activity relationship#Data mining approach	Conformation Activity Relationship	3
Quantitative structure–activity relationship#Data mining approach	Differential solubility	3
Quantitative structure–activity relationship#Data mining approach	Molecular design software	3
Quantitative structure–activity relationship#Data mining approach	Partition coefficient	3
Quantitative structure–activity relationship#Data mining approach	Pharmacokinetics	3
Quantitative structure–activity relationship#Data mining approach	Pharmacophore	3
Quantitative structure–activity relationship#Data mining approach	QSAR & Combinatorial Science	3
Quantitative structure–activity relationship#Data mining approach	Scientific journal	3
Quantitative structure–activity relationship#Data mining approach	Chemicalize.org	3
Thomas Tamm	Edward Snowden	3
Thomas Tamm	William Binney (U.S. intelligence official)	3
Thomas Tamm	Thomas Andrews Drake	3
Thomas Tamm	Mark Klein	3
Thomas Tamm	Russ Tice	3
Thomas Tamm	Perry Fellwock	3
Thomas Tamm	Hepting v. AT&T	3
Thomas Tamm	Room 641A	3
William Binney (U.S. intelligence official)	NSA call database	3
William Binney (U.S. intelligence official)	PRISM (surveillance program)	3
William Binney (U.S. intelligence official)	Thomas Andrews Drake	3
William Binney (U.S. intelligence official)	Edward Snowden	3
William Binney (U.S. intelligence official)	Mark Klein	3
William Binney (U.S. intelligence official)	Thomas Tamm	3
William Binney (U.S. intelligence official)	Russ Tice	3
William Binney (U.S. intelligence official)	Perry Fellwock	3
William Binney (U.S. intelligence official)	Citizenfour	3
Mark Klein	Hepting vs. AT&T	3
Mark Klein	Electronic Frontier Foundation	3
Mark Klein	AT&T	3
Mark Klein	Jewel v. NSA	3
Mark Klein	Room 641A	3
Mark Klein	William Binney (U.S. intelligence official)	3
Mark Klein	Thomas Andrews Drake	3
Mark Klein	Perry Fellwock	3
Mark Klein	Edward Snowden	3
Mark Klein	Thomas Tamm	3
Mark Klein	Russ Tice	3
Data integration	Big structure	3
Data integration	Business semantics management	3
Data integration	Core data integration	3
Data integration	Customer data integration	3
Data integration	Data curation	3
Data integration	Data fusion	3
Data integration	Data mapping	3
Data integration	Dataspaces	3
Data integration	Data virtualization	3
Data integration	Data Warehousing	3
Data integration	Data wrangling	3
Data integration	Database model	3
Data integration	Datalog	3
Data integration	Dataspaces	3
Data integration	Edge data integration	3
Data integration	Enterprise application integration	3
Data integration	Enterprise Architecture framework	3
Data integration	Enterprise Information Integration	3
Data integration	Enterprise integration	3
Data integration	Extract, transform, load	3
Data integration	Geodi	3
Data integration	Information integration	3
Data integration	Information Server	3
Data integration	Integration Competency Center	3
Data integration	Integration Consortium	3
Data integration	JXTA	3
Data integration	Master data management	3
Data integration	Object-relational mapping	3
Data integration	Ontology based data integration	3
Data integration	Open Text	3
Data integration	Schema Matching	3
Data integration	Semantic Integration	3
Data integration	SQL	3
Data integration	Three schema approach	3
Data integration	UDEF	3
Data integration	Web service	3
Data transformation	Big structure	3
Data transformation	data conversion	3
Data transformation	data mapping	3
Data transformation	data element	3
Data transformation	data migration	3
Data transformation	Data wrangling	3
Data transformation	metadata	3
Data transformation	model transformation	3
Data transformation	transformation language	3
Data transformation	Program refinement	3
Data transformation	ATLAS Transformation Language	3
Data transformation	AWK	3
Data transformation	Identity transform	3
Data transformation	QVT	3
Data transformation	TXL (programming language)	3
Data transformation	XQuery	3
Data transformation	XSLT	3
Data transformation	v:2-c (8-d): File formats, transformation, migration	3
Thomas Andrews Drake	Edward Snowden	3
Thomas Andrews Drake	Mark Klein	3
Thomas Andrews Drake	Thomas Tamm	3
Thomas Andrews Drake	Russ Tice	3
Thomas Andrews Drake	Perry Fellwock	3
Thomas Andrews Drake	Stephen Jin-Woo Kim	3
Thomas Andrews Drake	Jeffrey Alexander Sterling	3
Thomas Andrews Drake	Chelsea Manning	3
Thomas Andrews Drake	Wen Ho Lee	3
Thomas Andrews Drake	PRISM (surveillance program)	3
Thomas Andrews Drake	Whistleblower Protection Act	3
2013 mass surveillance disclosures	Pentagon Papers	3
2013 mass surveillance disclosures	Room 641A	3
2013 mass surveillance disclosures	United States diplomatic cables leak	3
Russ Tice	Hepting v. AT&T	3
Russ Tice	Room 641A	3
Stellar Wind (code name)	Hepting v. AT&T	3
Stellar Wind (code name)	MUSCULAR	3
Stellar Wind (code name)	NSA call database	3
Stellar Wind (code name)	NSA electronic surveillance program	3
Stellar Wind (code name)	NSA warrantless surveillance controversy	3
Stellar Wind (code name)	2013 mass surveillance disclosures	3
Stellar Wind (code name)	PRISM (surveillance program)	3
Total Information Awareness	DARPA LifeLog	3
Total Information Awareness	The New York Times	3
Total Information Awareness	Mass surveillance in the United States	3
Total Information Awareness	Precrime	3
Spying on United Nations leaders by United States diplomats	Dropmire	3
TEMPEST	Computer insecurity	3
TEMPEST	Computer surveillance	3
TEMPEST	ECHELON	3
TEMPEST	MIL-STD-461	3
TEMPEST	Side channel attack	3
TEMPEST	Van Eck phreaking	3
Privacy enhancing technologies	Information privacy	3
Privacy enhancing technologies	I2P	3
Privacy enhancing technologies	Digital credential	3
Privacy enhancing technologies	Identity management	3
Privacy enhancing technologies	Information processing	3
Privacy enhancing technologies	Information security	3
Privacy enhancing technologies	Privacy	3
Privacy enhancing technologies	Privacy-enhanced Electronic Mail	3
Privacy enhancing technologies	Privacy software	3
Privacy enhancing technologies	Privacy policy	3
Tailored Access Operations	Advanced persistent threat	3
Tailored Access Operations	Bullrun (decryption program)	3
Tailored Access Operations	Computer and Internet Protocol Address Verifier	3
Tailored Access Operations	Computer network operations	3
Tailored Access Operations	Cyberwarfare	3
Tailored Access Operations	Cyberwarfare in the United States	3
Tailored Access Operations	DigiNotar	3
Tailored Access Operations	FinFisher	3
Tailored Access Operations	Magic Lantern (software)	3
Tailored Access Operations	MiniPanzer and MegaPanzer	3
Tailored Access Operations	NSA ANT catalog	3
Tailored Access Operations	PLA Unit 61398	3
Tailored Access Operations	p2p (HTML5)	3
Tailored Access Operations	Stuxnet	3
Tailored Access Operations	Syrian Electronic Army	3
Tailored Access Operations	WARRIOR PRIDE	3
Privacy software	Information privacy	3
Privacy software	Internet privacy	3
Privacy software	Encryption	3
Privacy software	Proxy server	3
Privacy software	Metadata removal tool	3
Privacy software	Privacy-enhancing technologies	3
Privacy software	Tox (software)	3
Privacy software	GNU Privacy Guard	3
Privacy software	Portable Firefox	3
Privacy software	Pretty Good Privacy	3
Privacy software	Secure Shell	3
Privacy software	I2P	3
Privacy software	Tor (anonymity network)	3
Privacy software	uProxy	3
I2P	Anonymous P2P	3
I2P	Rendezvous protocol	3
I2P	Crypto-anarchism	3
I2P	Garlic routing	3
I2P	Secure communication	3
I2P	Threat model	3
I2P	Retroshare	3
I2P	Tor (anonymity network)	3
I2P	Tor2web	3
Data security	Copy Protection	3
Data security	Data erasure	3
Data security	Data masking	3
Data security	Data recovery	3
Data security	Digital inheritance	3
Data security	Disk encryption	3
Data security	Comparison of disk encryption software	3
Data security	Identity Based Security	3
Data security	Information security	3
Data security	Pre-boot authentication	3
Data security	Secure USB drive	3
Data security	Security Breach Notification Laws	3
Data security	Single sign-on	3
Data security	Smart card	3
Data security	Trusted Computing Group	3
Data retention	Telecommunications data retention	3
Data retention	Data security	3
Data retention	Data Retention Directive	3
Data retention	Data retention hardware	3
Data retention	Data Protection Act 1998	3
Data retention	Computer data storage	3
Digital Inheritance	Digital estate	3
Digital Inheritance	Executor	3
Digital Inheritance	Inheritance	3
Digital Inheritance	Trustee	3
Digital Inheritance	Will (law)	3
Digital Inheritance	Secret sharing	3
Differential privacy	Quasi-identifier	3
Differential privacy	Exponential mechanism (differential privacy)	3
Differential privacy	k-anonymity	3
Privacy International	Data protection	3
Ireland	Irish states since 1171	3
Ireland	Red hair	3
Australia	Transport in Australia	3
Australia	Tourism in Australia	3
Australia	Visa policy of Australia	3
Australia	Book:Australia	3
CNIL	Data privacy	3
CNIL	French national identity card	3
Isle of Man	History of the Isle of Man	3
Isle of Man	Bibliography of the Isle of Man	3
Isle of Man	Towns in the Isle of Man	3
European Union	Bibliography of the European Union	3
Adam Back	Data security	3
Adam Back	Information privacy	3
Lance Cottrell	Data privacy	3
Lance Cottrell	Information privacy	3
European Free Trade Association	Central European Free Trade Agreement	3
European Free Trade Association	Euro-Mediterranean free trade area	3
European Free Trade Association	European Union Association Agreement	3
European Free Trade Association	European Union free trade agreements	3
European Free Trade Association	Free trade areas in Europe	3
Ian Goldberg	Data privacy	3
Ian Goldberg	Information privacy	3
Peter Gutmann (computer scientist)	Criticism of Windows Vista	3
Peter Gutmann (computer scientist)	Data privacy	3
Peter Gutmann (computer scientist)	Information privacy	3
Cabinet noir	Black room	3
Cabinet noir	Secrecy of correspondence	3
Cabinet noir	Postal censorship	3
Fiber tapping	NSA fiber-optic tapping	3
Main Core	FBI Index	3
Main Core	Inslaw Inc. v. United States Government	3
Main Core	Investigative Data Warehouse	3
Main Core	National Security and Homeland Security Presidential Directive	3
Main Core	NSA warrantless surveillance controversy	3
Main Core	PRISM (surveillance program)	3
Utah Data Center	Big data	3
Utah Data Center	Cyberethics	3
Utah Data Center	Electronic Communications Privacy Act	3
Utah Data Center	FISA Amendments Act of 2008	3
Utah Data Center	Multiprogram Research Facility	3
Utah Data Center	Privacy law	3
Utah Data Center	Secrecy of correspondence	3
Utah Data Center	Texas Cryptologic Center	3
Utah Data Center	Electronic Frontier Foundation	3
Global surveillance disclosures (2013–present)	Pentagon Papers	3
Global surveillance disclosures (2013–present)	Room 641A	3
Global surveillance disclosures (2013–present)	United States diplomatic cables leak	3
First Amendment to the United States Constitution	Bill of Rights 1689	3
First Amendment to the United States Constitution	Censorship in the United States	3
First Amendment to the United States Constitution	Freedom of thought	3
First Amendment to the United States Constitution	Free speech zones	3
First Amendment to the United States Constitution	Magna Carta	3
First Amendment to the United States Constitution	Marketplace of ideas	3
First Amendment to the United States Constitution	Military expression	3
First Amendment to the United States Constitution	Photography is Not a Crime	3
First Amendment to the United States Constitution	Virginia Statute for Religious Freedom	3
United States diplomatic cables leak	Pentagon Papers	3
United States diplomatic cables leak	Classified information in the United States	3
United States diplomatic cables leak	Chagossians	3
United States diplomatic cables leak	Foreign policy of the United States	3
United States diplomatic cables leak	New York Times Co. v. United States	3
Cabinet noir	Black room	3
Cabinet noir	Secrecy of correspondence	3
Cabinet noir	Postal censorship	3
Watergate	Second-term curse	3
Watergate	Watergate Babies	3
Watergate	Watergate timeline	3
Watergate	Worse than Watergate	3
Hepting v. AT&T	Jewel v. NSA	3
Hepting v. AT&T	President's Surveillance Program	3
Hepting v. AT&T	PRISM (surveillance program)	3
Hepting v. AT&T	Communications Assistance for Law Enforcement Act	3
Hepting v. AT&T	Foreign Intelligence Surveillance Act	3
Hepting v. AT&T	Lawful interception	3
