id;source title;s date;source;target title;target;date
23;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;The Rise of the Participatory Panopticon, WORLD CHANGING;Jamais Cascio;2005-05
36;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;The Mosaic Theory of the Fourth Amendment;Kerr O S;2012
29;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;;Klayman v. Obama;2013
38;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell; Court Overturns Limits on Wiretaps to Combat Terror, N.Y. TIMES;Lewis N A;2002-11
41;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"Neorepublicanism: A Normative and Institutional
Research Program";Lovett F;2009
42;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;Republicanism, THE STANFORD ENCYCLOPEDIA OF PHILOSOPHY;Lovett F;2013
22;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;"Sousveillance: Inventing and Using
Wearable Computing Devices for Data Collection in Surveillance Environments";Mann S;2003
24;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;PRIVACY RIGHTS: MORAL AND LEGAL FOUNDATIONS 4;Moore Adam D;2010
35;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;;Smith v. Maryland;1979
26;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;Privacy and Information Sharing in the War on Terrorism;Swire P P;2006
34;The Massive Metadata Machine: Liberty, Power, and Secret Mass Surveillance in the U.S. and Europe ;2014;Bryce clayton Newell;;United States v. Miller;1976
483;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;The Third Amendment: Forgotten But Not Gone;Bell T W;1993
484;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;When Cyberweapons End Up on Private Networks: Third Amendment Implications for Cybersecurity Policy;Butler Adam;2013
465;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland; Re-thinking Networked Privacy, Security, Identity and Access Control in our Surveillance States;Clement A;2014
470;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;‘Nothing to Hide … Nothing to Fear’: Discriminatory Surveillance and Queer Visibility in Great Britain and Northern Ireland;Conrad Kathryn;2009
467;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Mass Surveillance of Personal Data by EU Member States and its Compatibility with EU Law. CEPS Liberty and Security in Europe;Didier Bigo;2013-11
481;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;The Third Amendment and the Issue of the Maintenance of Standing Armies: A Legal History;Fields W S;1991
463;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;"Regulating Mass Surveillance as Privacy Pollution: Learning from Environmental Impact Statements
";Froomkin Michael A;2014-04
468;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;The Criminal N.S.A;Granick J;2013-06
473;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Big Data’s Little Brother;Hardy Q;2013-11
478;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Drones Plumb New Depths;Herkewitz W;2013-11
476;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Chairman Lambastes NSA Actions as ‘Outrageous';Kan D;2013-11
477;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;;Kyllo v. United States;2001
471;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Opposing surveillance;Martin B;2010
469;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Human Rights Treaties and Foreign Surveillance: Privacy in the Digital Age;Milanovic M;2014-03
472;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;PRIVACY, SECURITY, AND GOVERNMENT SURVEILLANCE: WIKILEAKS AND THE NEW ACCOUNTABILITY;Moore Adam D;2011-04
464;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Something to Hide;Murray B;2013-05
480;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Three Paradoxes of Big Data;Neil M R, King J H;2013
475;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;"Google’s Eric Schmidt Says Reports of NSA
Spying ‘Outrageous'";Peralta Eyder;2013-11
466;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;Race to the Online Mass Surveillance: The End of Privacy and Open Internet?;Rezaul Karim;2013-07
474;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;The Dangers of Surveillance;Richards N;2013
479;The Third Amendment, Privacy and Mass Surveillance;2013-11;Steven I. Friedland;The Drone As Privacy Catalyst;RyanCalo M;2013
791;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;Criminal Law and State Constitutions: The Emergence of State Constitutional Law;Abrahamson S S;1985
788;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;Commonwealth v. Connolly;2009
786;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;Dow Chem. Co. v. United States;1985
793;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;"Neither Icarus Nor Ostrich: State Constitutions as an Independent
Source of Individual Rights";Fitzpatrick R K;2004
792;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;"Advances and Departures in the Criminal Law of the States:
A Selective Critique";Friedelbaum S H;2006
796;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;In Search of a Fourth Amendment for the Twenty-First Century;Katz L R;1990
780;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;Katz v. United States;1967
783;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;The Fourth Amendment and New Technologies: Constitutional Myths and the Case for Caution;Kerr O S;2004
781;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;The Fourth Amendment and Cell Phone Location Tracking: Where Are We?;Kevin McLaughlin;2007
778;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;Kyllo v. United States;2001
779;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;Tied up in Knotts? GPS Technology and the Fourth Amendment;McDonald Hutchins R;2007
790;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;People v. Weaver;2009
782;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;Fourth Amendment Pragmatism;Solove D;2010
776;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;"Technology and the Threshold of the Fourth Amendment: A Tale of Two
Futures";Tomkovicz J;2002
789;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Berry;2004
784;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Garcia;2007
795;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Jones;2011
787;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Knotts;1983
794;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Maynard;2010
785;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. Pineda-Moreno;2010
777;Time for the Court to Become Intimate with Surveillance Technology;2011;Eli R. Shindelman;;United States v. White;1971
228;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Discovering Democracy;Bale R;1999
230;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Introduction: Staging Global Risk;Beck U;2009
229;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Living in the World Risk Society;Beck U;2006
231;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Social Research Methods;Bryman A;2012
232;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Information technology, Globalization and Social development;Castells M;1999
233;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;The network society: from knowledge to policy;Castells M;2005
234;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Civil society and political theory;Cohen J, Arato A;1992
235;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Theories of Democracy: A Critical Introduction;Cunningham F;2002
236;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"The Internet, deliberative democracy, and power: Radicalizing
the public sphere";Dahlberg L;2007
237;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"Habermas, democracy and civil society: Unearthing the social in
transformation theory";Fleming T;2000
238;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Culture of Fear Revisited;Furedi F;2006
240;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"New German Critique, The Public Sphere:
An Encyclopaedia Article";Habermas J;1964
241;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;The Inclusion of the Other: Studies in Political Theory;Habermas J;1996
239;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;The Theory of Communicative Action;Habermas J;1984
242;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Frygtens Ret;Høilun, P;2010
243;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Classical Theories;Jackson R, Sorensen G;2013
252;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"Reflections on Theory of International Politics: A Response to My
Critics";Kenneth W;1986
245;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Power and Interdependence;Keohane Robert O;2011
244;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Realism, Neorealism and the Study of World Politics;Keohane Robert O;1986
246;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"Public Deliberation: A Manager’s Guide to Citizen
Engagement";Lukensmeyer C J;2006
247;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Dokumentanalyse;Lynggard K;2010
248;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"The network
society: from knowledge to policy";Mulgan G;2005
249;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"Investigating the Philosophical Foundations of
Habermas' Political Thoughts: A deliberative approach for democracy";Shahramnia A M , Hajizadeh J ;2012
250;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;"Public Space as Emancipation: Meditations on Anarchism,
Radical Democracy, Neoliberalism and Violence";Springer S;2011
251;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Whistleblowinig and Democratic Values;Vanderckhove W, Lewis D;2011
253;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Case Study Research: Design and Methods;Yin R;2003
254;Under the Guise of National Security: Surveillance, Snowden and the Challenges to Democracy;2014-01;Carl Windahl Bøllingtoft;Inclusion and Democracy;Young I M;2000
668;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;"High Accuracy Nationwide
Differential Global Positioning System (HA-NDGPS)";Arnold J;2009-09
663;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Commonwealth v. Connolly;2009
673;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Elkins v. United States;1960
664;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Foltz v. Commonwealth;2010
671;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Foltz v. Commonwealth;2010
676;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;Concerning Searches and Seizures;Fraenkel O K;1921
670;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;"Police Turn to Secret Weapon:
GPS Device";Hubbard B;2008-08
669;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;Tracking Bad Guys: Legal Considerations in Using GPS;Keith Hodges;2007-07
674;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Lawrence v. Texas;2003
666;When Machines Are Watching:  How Warrantless Use of GPS Surveillance Technology Terminates The Fourth Amendment Right Against Unreasonable Search;2011/06;Priscilla Smith;;Osborn v. United States;2002
